代码,名称,板块类型,板块名称,行业代码,行业名称
002825,,行业分类,申万行业,220501,未知行业
002830,,行业分类,申万行业,620201,化工
002837,,行业分类,申万行业,640209,化工
002838,,行业分类,申万行业,220503,未知行业
002840,,行业分类,申万行业,340401,医药生物
002845,,行业分类,申万行业,270301,未知行业
002774,,行业分类,申万行业,640204,化工
002779,,行业分类,申万行业,640209,化工
002781,,行业分类,申万行业,620201,化工
002785,,行业分类,申万行业,610303,化工
002786,,行业分类,申万行业,640209,化工
603386,,行业分类,申万行业,270202,未知行业
002674,,行业分类,申万行业,350105,医药生物
603217,,行业分类,申万行业,220309,未知行业
002515,,行业分类,申万行业,340401,医药生物
603225,,行业分类,申万行业,220401,未知行业
603110,,行业分类,申万行业,220305,未知行业
603131,,行业分类,申万行业,640106,化工
002549,,行业分类,申万行业,220309,未知行业
603186,,行业分类,申万行业,270202,未知行业
603187,,行业分类,申万行业,640105,化工
603192,,行业分类,申万行业,220313,未知行业
603159,,行业分类,申万行业,640209,化工
002604,,行业分类,申万行业,110504,未知行业
603041,,行业分类,申万行业,220313,未知行业
603289,,行业分类,申万行业,640209,化工
603038,,行业分类,申万行业,610303,化工
603036,,行业分类,申万行业,640203,化工
603297,,行业分类,申万行业,270303,未知行业
603090,,行业分类,申万行业,640106,化工
603055,,行业分类,申万行业,350106,医药生物
603080,,行业分类,申万行业,410301,机械设备
603269,,行业分类,申万行业,640106,化工
603067,,行业分类,申万行业,220203,未知行业
603277,,行业分类,申万行业,640105,化工
603680,,行业分类,申万行业,640501,化工
603685,,行业分类,申万行业,270302,未知行业
603706,,行业分类,申万行业,410301,机械设备
002852,,行业分类,申万行业,110502,未知行业
002330,,行业分类,申万行业,340401,医药生物
603617,,行业分类,申万行业,640106,化工
603656,,行业分类,申万行业,640209,化工
002326,,行业分类,申万行业,220311,未知行业
002324,,行业分类,申万行业,220503,未知行业
300084,,行业分类,申万行业,640203,化工
603718,,行业分类,申万行业,110801,未知行业
603800,,行业分类,申万行业,640203,化工
603823,,行业分类,申万行业,220305,未知行业
603856,,行业分类,申万行业,610302,化工
603790,,行业分类,申万行业,220308,未知行业
603738,,行业分类,申万行业,270203,未知行业
600903,,行业分类,申万行业,410301,机械设备
603773,,行业分类,申万行业,270301,未知行业
002903,,行业分类,申万行业,640101,化工
002911,,行业分类,申万行业,410301,机械设备
002913,,行业分类,申万行业,270202,未知行业
002915,,行业分类,申万行业,220311,未知行业
002917,,行业分类,申万行业,220307,未知行业
002893,,行业分类,申万行业,410104,机械设备
002890,,行业分类,申万行业,640207,化工
002886,,行业分类,申万行业,220503,未知行业
002407,,行业分类,申万行业,220311,未知行业
002868,,行业分类,申万行业,110801,未知行业
603580,,行业分类,申万行业,220501,未知行业
002933,,行业分类,申万行业,650201,化工
601068,,行业分类,申万行业,620404,化工
603557,,行业分类,申万行业,350205,医药生物
002943,,行业分类,申万行业,640101,化工
603488,,行业分类,申万行业,640204,化工
002952,,行业分类,申万行业,270301,未知行业
603500,,行业分类,申万行业,640501,化工
002387,,行业分类,申万行业,270301,未知行业
000018,,行业分类,申万行业,620403,化工
300656,,行业分类,申万行业,270401,未知行业
300731,,行业分类,申万行业,220602,未知行业
600073,,行业分类,申万行业,340401,医药生物
000505,,行业分类,申万行业,110502,未知行业
600193,,行业分类,申万行业,620201,化工
600444,,行业分类,申万行业,640209,化工
000531,,行业分类,申万行业,410101,机械设备
300728,,行业分类,申万行业,220314,未知行业
000151,,行业分类,申万行业,450201,机械设备
300722,,行业分类,申万行业,650101,化工
300739,,行业分类,申万行业,270202,未知行业
300752,,行业分类,申万行业,270302,未知行业
300736,,行业分类,申万行业,270401,未知行业
000407,,行业分类,申万行业,410301,机械设备
300700,,行业分类,申万行业,640103,化工
300767,,行业分类,申万行业,220602,未知行业
300665,,行业分类,申万行业,220305,未知行业
600156,,行业分类,申万行业,350106,医药生物
300758,,行业分类,申万行业,220305,未知行业
300669,,行业分类,申万行业,640204,化工
600313,,行业分类,申万行业,110101,未知行业
600319,,行业分类,申万行业,220202,未知行业
600277,,行业分类,申万行业,220202,未知行业
600275,,行业分类,申万行业,110202,未知行业
600396,,行业分类,申万行业,410101,机械设备
600175,,行业分类,申万行业,510101,电气设备
300632,,行业分类,申万行业,270302,未知行业
300701,,行业分类,申万行业,270303,未知行业
000593,,行业分类,申万行业,410301,机械设备
300706,,行业分类,申万行业,270103,未知行业
300708,,行业分类,申万行业,270302,未知行业
300641,,行业分类,申万行业,220309,未知行业
300644,,行业分类,申万行业,220503,未知行业
300646,,行业分类,申万行业,220309,未知行业
300717,,行业分类,申万行业,220501,未知行业
600251,,行业分类,申万行业,110501,未知行业
300721,,行业分类,申万行业,220309,未知行业
002960,,行业分类,申万行业,640204,化工
300666,,行业分类,申万行业,270103,未知行业
000991,,行业分类,申万行业,270301,未知行业
600349,,行业分类,申万行业,630404,化工
600578,,行业分类,申万行业,410101,机械设备
603214,,行业分类,申万行业,450401,机械设备
002070,,行业分类,申万行业,240503,银行
002815,,行业分类,申万行业,270202,未知行业
000601,,行业分类,申万行业,410102,机械设备
002876,,行业分类,申万行业,270301,未知行业
002429,,行业分类,申万行业,330201,医药生物
600748,,行业分类,申万行业,430101,机械设备
603689,,行业分类,申万行业,410301,机械设备
603708,,行业分类,申万行业,450302,机械设备
600466,,行业分类,申万行业,430101,机械设备
600666,,行业分类,申万行业,270301,未知行业
300512,,行业分类,申万行业,640208,化工
002783,,行业分类,申万行业,220307,未知行业
000683,,行业分类,申万行业,220201,未知行业
600958,,行业分类,申万行业,490101,机械设备
002750,,行业分类,申万行业,370201,医药生物
002743,,行业分类,申万行业,620401,化工
300480,,行业分类,申万行业,640203,化工
002745,,行业分类,申万行业,270302,未知行业
300476,,行业分类,申万行业,270202,未知行业
000925,,行业分类,申万行业,640501,化工
002753,,行业分类,申万行业,220603,未知行业
002757,,行业分类,申万行业,640209,化工
000166,,行业分类,申万行业,490101,机械设备
603989,,行业分类,申万行业,270203,未知行业
603669,,行业分类,申万行业,370102,医药生物
002217,,行业分类,申万行业,270301,未知行业
603030,,行业分类,申万行业,620201,化工
300374,,行业分类,申万行业,610301,化工
603116,,行业分类,申万行业,350205,医药生物
300460,,行业分类,申万行业,270203,未知行业
603789,,行业分类,申万行业,640207,化工
603566,,行业分类,申万行业,110801,未知行业
603828,,行业分类,申万行业,620201,化工
300452,,行业分类,申万行业,370101,医药生物
603227,,行业分类,申万行业,220307,未知行业
300470,,行业分类,申万行业,640106,化工
601198,,行业分类,申万行业,490101,机械设备
603567,,行业分类,申万行业,370201,医药生物
300420,,行业分类,申万行业,640106,化工
300472,,行业分类,申万行业,640209,化工
002365,,行业分类,申万行业,370101,医药生物
000549,,行业分类,申万行业,310102,医药生物
002381,,行业分类,申万行业,220602,未知行业
000536,,行业分类,申万行业,270301,未知行业
000535,,行业分类,申万行业,230201,未知行业
000014,,行业分类,申万行业,320201,医药生物
000008,,行业分类,申万行业,460201,机械设备
002525,,行业分类,申万行业,340303,医药生物
000543,,行业分类,申万行业,410101,机械设备
000540,,行业分类,申万行业,250202,未知行业
000011,,行业分类,申万行业,430101,机械设备
000539,,行业分类,申万行业,410101,机械设备
000542,,行业分类,申万行业,320102,医药生物
000538,,行业分类,申万行业,370201,医药生物
000013,,行业分类,申万行业,220501,未知行业
002370,,行业分类,申万行业,370102,医药生物
002349,,行业分类,申万行业,370201,医药生物
002360,,行业分类,申万行业,220307,未知行业
002286,,行业分类,申万行业,340201,医药生物
000583,,行业分类,申万行业,470301,机械设备
002287,,行业分类,申万行业,370201,医药生物
000578,,行业分类,申万行业,220306,未知行业
002294,,行业分类,申万行业,370102,医药生物
000573,,行业分类,申万行业,430101,机械设备
002288,,行业分类,申万行业,270201,未知行业
002289,,行业分类,申万行业,270301,未知行业
002267,,行业分类,申万行业,410301,机械设备
000003,,行业分类,申万行业,510101,电气设备
002262,,行业分类,申万行业,370102,医药生物
000592,,行业分类,申万行业,430101,机械设备
000002,万科A,行业分类,申万行业,430101,机械设备
000590,,行业分类,申万行业,370201,医药生物
002275,,行业分类,申万行业,370201,医药生物
002273,,行业分类,申万行业,270303,未知行业
603188,,行业分类,申万行业,220308,未知行业
000588,,行业分类,申万行业,110202,未知行业
000556,,行业分类,申万行业,510101,电气设备
002319,,行业分类,申万行业,220305,未知行业
002317,,行业分类,申万行业,370201,医药生物
000569,,行业分类,申万行业,230102,未知行业
000565,,行业分类,申万行业,220305,未知行业
000566,,行业分类,申万行业,370103,医药生物
002427,,行业分类,申万行业,220401,未知行业
000090,,行业分类,申万行业,250201,未知行业
002433,,行业分类,申万行业,370201,医药生物
000153,,行业分类,申万行业,370102,医药生物
000333,美的集团,行业分类,申万行业,330102,医药生物
002422,,行业分类,申万行业,370102,医药生物
000036,,行业分类,申万行业,430101,机械设备
002484,,行业分类,申万行业,270201,未知行业
002424,,行业分类,申万行业,370201,医药生物
002456,,行业分类,申万行业,270303,未知行业
002455,,行业分类,申万行业,220309,未知行业
002453,,行业分类,申万行业,220309,未知行业
000050,,行业分类,申万行业,270201,未知行业
002463,,行业分类,申万行业,270202,未知行业
000043,,行业分类,申万行业,430101,机械设备
